title: EEG-recording_ActualElectrodes, recorded: 23.05.19 01.34.31, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:128, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:1333, units:emotiv
11,734,9377,15392,14686,6817,8735,3806,32,4830,3615,10270,11682,992,8225,
12,798,9825,15648,14558,5473,9951,4126,32,5406,3359,11230,13090,2336,8673,
13,862,9185,15776,14750,4321,10527,3422,32,5982,4383,11358,14498,3360,8801,
14,926,9057,15136,14814,4257,9311,2910,32,5150,3743,10782,13602,1952,8673,
15,990,9761,15392,14622,2657,8863,3806,32,4638,3039,10718,11938,32,8353,
16,1054,9441,15904,14814,929,9311,4382,32,5150,3231,10462,11809,15520,8481,
17,1118,9569,15776,15134,993,10015,3486,32,5086,2975,10270,13089,15392,8865,
18,1182,9633,15200,14814,417,10143,3038,32,4574,2975,10910,13537,15264,8609,
19,1246,9505,15200,14941,14497,7711,3102,32,4702,3359,10718,11937,14112,7841,
20,1310,8801,15392,14685,14497,7327,3486,32,4958,3423,10270,11553,13920,7841,
21,1374,9249,15456,14621,16225,9951,3870,32,5022,4127,10910,12705,14816,8545,
22,1438,9185,15264,14557,15201,9439,3550,32,4958,4511,11038,12449,14368,8417,
23,1502,9505,15264,14877,12961,7455,2590,32,4702,2847,9886,10785,12832,8097,
24,1566,9249,15648,15133,13281,8479,2462,32,4318,2207,9886,10849,12832,8289,
25,1630,8801,15456,15197,13345,7647,2846,32,4446,3039,10462,11105,12832,7905,
26,1694,8929,15072,14749,11809,5343,2718,32,4446,2591,9438,9505,11488,7456,
27,1758,9569,15456,14557,12001,7455,2718,32,4126,2079,8734,9057,11040,7904,
28,1822,9569,15520,14877,13025,9311,2910,32,3742,2143,9694,9249,11424,7840,
29,1886,9569,15008,14877,12705,8287,3550,32,3806,1823,10846,9505,12064,7712,
30,1950,10017,15136,14877,12769,9311,4254,32,4574,2463,10654,10785,13280,8352,
31,2014,9569,15520,15197,14113,10911,3998,32,4830,3551,10014,11809,13664,8608,
32,2078,9377,15392,15261,13985,10015,3486,32,4382,3039,10398,11425,12384,8480,
33,2142,9249,14944,14685,12257,8607,3550,32,4574,2655,10590,10913,11232,8289,
34,2206,9633,15264,14685,11681,7839,3358,32,4958,3103,9822,10849,11552,7777,
35,2270,9505,15456,15069,13601,8991,3550,32,4382,3487,10142,10913,12384,7841,
36,2334,9185,15456,15261,14625,10655,4190,32,4446,3039,11102,10465,12256,8225,
37,2398,8609,15264,14621,13153,10527,3742,32,4702,2335,10526,10337,11616,8097,
38,2462,9313,15264,14685,12385,9055,2654,32,4382,2591,9950,11297,12064,8225,
39,2526,9313,15264,14685,12897,7967,2590,32,4446,3295,10782,11745,12576,8609,
40,2590,8929,15520,14813,12705,7711,2782,32,5022,3167,11358,11041,12448,8161,
41,2654,8929,15328,15069,13217,9247,3742,32,4958,3551,11038,11681,12832,8033,
42,2718,9249,15136,15261,13985,11487,4894,32,4830,4831,11038,12065,13408,8481,
43,2782,8993,15328,14813,12897,10975,4574,32,4894,4767,11358,10977,12576,8417,
44,2846,9057,15264,14813,11745,9887,3742,32,4766,3871,11358,10657,11424,8161,
45,2910,9569,15392,15325,13345,12063,4190,32,5150,4575,11742,11873,12448,8353,
46,2974,9633,15584,15197,16225,13983,5150,32,5534,5727,12702,13921,15008,9185,
47,3038,9889,15648,15133,16289,12319,4574,32,5662,4959,12574,14625,15648,8993,
48,3102,9633,15776,15005,14561,11935,3806,32,5726,4127,12126,14049,14752,8417,
49,3166,9505,16096,14685,14881,13919,4190,32,5406,4191,12254,13793,14688,8609,
50,3230,9569,15648,14365,16353,14111,5022,32,5406,4767,12638,14433,15264,8993,
51,3294,9889,15328,14621,15969,13663,5022,32,5726,5343,13022,14369,15392,8737,
52,3358,9441,15584,14685,15713,13343,5214,32,5598,5151,13470,14561,15648,8545,
53,3422,9441,15904,14878,609,13023,6238,32,5790,5087,13406,15522,288,8865,
54,3486,9057,15968,14942,1441,15391,7134,32,6110,6431,13470,15970,928,8993,
55,3550,8993,15904,15070,1122,1311,7006,32,5982,6687,13918,15906,544,8993,
56,3614,9121,15712,14750,1122,863,6302,32,5790,5215,14047,34,864,9121,
57,3678,9377,15840,14814,1761,16159,5726,32,6046,4703,13727,226,1504,9121,
58,3742,8993,15904,14750,2593,15711,5918,32,5918,5343,13918,16162,1376,9185,
59,3806,8993,15776,14686,3426,415,6494,32,6046,6431,15199,1378,2464,9313,
60,3870,9633,15776,14622,4066,2463,7454,32,7070,7839,16031,4450,4896,9761,
61,3934,9761,15840,14622,4770,2975,7966,32,7134,7903,15391,4962,5600,10017,
62,3998,9313,15840,14942,6050,3423,7518,32,6942,7775,15391,4322,5536,9953,
63,4062,9249,15776,15134,7010,4639,7710,32,7006,8800,351,5474,7136,9761,
64,4126,10081,15840,14878,6498,3551,8094,32,7006,8032,479,5666,7264,10017,
65,4190,10017,16160,14494,6754,4255,7838,32,7006,6623,16159,4194,6496,10081,
66,4254,9698,32,15006,7394,6815,8030,32,7262,6816,31,4066,6944,9889,
67,4318,9441,15840,15198,6114,5535,8478,32,6558,6304,95,4130,6752,9569,
68,4382,9505,15648,14942,5154,4831,8414,32,6430,6047,15903,2914,5536,9569,
69,4446,9249,15904,14686,5858,6559,9182,32,7262,7775,15327,2658,5152,9569,
70,4510,9505,15904,14878,5602,5727,9822,32,6942,8095,14943,2658,4448,9569,
71,4574,9441,15584,14814,5922,5919,9182,32,6174,7007,15967,2594,4000,9889,
72,4638,9377,15712,14814,7650,8927,8990,32,6814,7072,479,2978,4960,9825,
73,4702,9313,15840,14942,7970,9439,9182,32,7070,7263,16223,3234,6560,9377,
74,4766,9569,15776,15134,7010,7583,8030,32,6878,7199,16223,3810,7648,9313,
75,4830,9697,15776,14942,7138,7135,7070,32,7134,7200,415,4130,8032,9633,
76,4894,9761,15904,15006,8034,7711,7390,32,7198,6240,159,3938,8032,10082,
77,4958,9697,15840,15070,7970,8415,7390,32,7198,5920,1055,4962,8736,10402,
78,5022,9761,15776,15006,7842,8671,6622,32,7198,6560,1631,6178,9376,10210,
79,5086,10145,16096,15070,8610,8415,5854,32,6942,5727,16159,5346,9120,9826,
80,5150,9953,16160,14942,9250,7391,5790,32,6814,5151,16351,5282,9184,9762,
81,5214,10081,15840,15070,8482,5727,5854,32,7070,5984,2271,6370,9504,9825,
82,5278,9825,15968,14878,9314,8415,6430,32,7390,6688,2463,7074,10080,9953,
83,5342,9826,96,14686,10722,11487,6622,32,7326,5664,2143,7394,10080,9889,
84,5406,9441,16096,14430,9698,9439,5022,32,7198,4384,1951,6626,8736,9633,
85,5470,9377,15776,14686,9186,7327,3166,32,6942,3680,479,4770,7200,9377,
86,5534,9185,15968,14750,9698,6111,2718,32,6366,1183,15967,2658,6368,9057,
87,5598,9377,16032,14814,9762,4639,2782,32,5725,14815,15391,674,6240,8865,
88,5662,9249,15968,14814,12770,7455,2782,32,5725,14943,14623,1122,8544,8993,
89,5726,9185,16160,15006,16162,10207,2910,32,6237,15775,15135,3426,12256,9121,
90,5790,9057,16160,14878,16098,6367,2270,32,6109,14943,16287,4834,14560,9057,
91,5854,8929,16288,14943,482,3679,926,32,6301,15584,735,6051,160,9185,
92,5918,9249,16352,15007,3042,5279,30,32,6750,1120,1311,7075,2080,9378,
93,5982,9569,15904,14879,2722,4766,15646,32,6685,16288,863,6563,1632,9634,
94,6046,9569,15904,14751,802,2910,15006,32,6493,14048,95,5411,288,9570,
95,6110,9569,16224,14559,226,3294,14878,32,6301,14367,16223,4963,160,9442,
96,6174,9889,16096,14750,15650,4126,14430,32,5981,14111,16159,4258,15328,9314,
97,6238,9569,15648,14750,13986,3934,13662,32,5533,12704,31,3426,13152,9057,
98,6302,9633,15520,14878,12130,3358,13406,32,5405,12832,95,3042,12384,9121,
99,6366,9697,15584,14686,10018,2078,13150,32,4829,12319,15711,1314,10656,8417,
100,6430,9633,15904,14878,8930,1118,12318,32,4637,10783,15774,15266,7584,7649,
101,6494,9249,16032,14878,8738,2078,12254,32,4957,11552,158,15330,6944,7841,
102,6558,9441,15776,15070,7522,2590,13214,32,5021,12576,158,16226,7776,7841,
103,6622,9185,15584,15006,6818,2334,13470,32,4701,12128,542,15330,7264,7521,
104,6686,9121,15840,14814,6690,1438,12254,32,4637,11936,798,13986,6304,7649,
105,6750,9249,15648,14686,5025,15710,11358,32,4381,11488,30,13410,5600,7265,
106,6814,9441,15584,15006,4001,15838,11422,32,4061,10528,350,13922,5344,6881,
107,6878,9825,16160,15262,5666,2526,10654,32,4253,10336,1182,15266,6688,7521,
108,6942,8609,15904,14430,6370,1502,9694,32,3677,10208,670,15330,6880,7585,
109,7006,8545,15520,14494,4769,14110,10014,32,2973,9184,30,13730,4896,7009,
110,7070,9825,15776,15006,3681,15774,10462,32,3037,7904,414,12706,3872,6945,
111,7134,9889,15584,15006,3682,2398,9950,32,3485,7199,16094,12514,3872,6817,
112,7198,8865,15072,14686,3554,1694,9566,32,3421,7839,15134,12706,3808,6817,
113,7262,9313,15392,14878,2337,16350,9374,32,3037,7519,15390,11554,2784,6561,
114,7326,9825,15520,14750,673,15326,9118,32,2717,6431,15774,9826,1696,6177,
115,7390,9377,15008,14494,289,14814,8670,32,2845,6495,15902,9826,1824,6497,
116,7454,9377,15200,14750,1313,15966,8094,32,2973,6943,16094,10658,2720,6497,
117,7518,9441,15648,14942,1890,1182,7902,32,2589,7008,30,10530,2720,5921,
118,7582,9057,15200,15262,1314,1310,8094,32,2333,7328,478,10338,2528,5793,
119,7646,9441,15072,15133,16097,16222,7198,32,2269,6239,16350,9250,2080,5793,
120,7710,9249,15328,14365,15137,13918,5854,32,1565,4127,14750,7586,1440,5345,
121,7774,9505,15520,14878,289,14238,5790,32,1885,4319,14750,8482,2592,5729,
122,7838,8737,15200,14942,2658,1310,6622,32,2461,6048,862,11426,5088,6497,
123,7902,9057,15648,14814,2786,1886,6302,32,2397,5920,2078,12706,5408,6753,
124,7966,9185,15648,14494,2210,30,5406,32,1693,5024,1118,12130,4576,6497,
125,8030,9569,15584,15006,2593,16350,4894,32,1885,4512,734,11234,4064,5921,
126,8094,9569,15520,14750,1441,16030,3742,32,1949,3104,798,10082,2912,5601,
127,8158,9633,15648,14813,16097,14814,2910,32,1373,2016,798,10018,2336,5729,
244,15646,9377,15200,14750,353,16222,3870,32,1181,3296,734,11234,3552,5793,
0,30,9697,14752,14814,866,478,4382,32,1373,4000,670,10594,3616,5793,
1,94,9761,15200,15133,16353,14814,3678,32,1501,3296,798,9314,2400,5601,
2,158,9057,15584,15005,16225,14238,3166,32,1053,3808,1182,9698,2336,5217,
3,222,9505,15456,15069,15585,14046,2206,32,1053,3808,926,9122,1952,5217,
4,286,9249,15072,15005,14689,13534,1566,32,925,2976,1182,8418,1952,5665,
5,350,9185,15392,15325,14881,13598,2014,32,989,2912,1438,8930,3232,5793,
6,414,8481,15392,14813,15265,13726,2078,32,989,2976,1374,9186,3488,5793,
7,478,9121,15392,14877,14817,12446,734,32,861,1632,1310,8866,2272,5729,
8,542,9121,15200,14685,15457,13022,542,32,477,992,1694,9378,2656,5281,
9,606,9633,15392,15453,15969,14942,1182,32,733,1248,1950,9250,3296,5281,
10,670,9057,15072,15389,14497,13342,94,32,861,928,1694,8290,2400,5345,
11,734,9057,14688,15069,13409,11037,14942,32,605,224,1118,8482,1888,5281,
12,798,9313,15200,14941,14625,13021,15326,32,349,864,1502,10146,2912,5473,
13,862,9441,15712,15325,15457,14429,14942,32,349,800,1502,9698,2464,5793,
14,926,9569,14944,15453,14561,11805,12894,32,156,15264,286,7330,416,5281,
15,990,9761,14432,15197,14241,12125,12254,32,348,14752,30,7714,1120,5025,
16,1054,9697,15136,15005,14753,14813,12766,32,476,15456,286,8930,2912,5217,
17,1118,9313,15136,15005,14305,13213,11678,32,156,14879,16222,7522,2208,5025,
18,1182,9697,14752,15069,12961,10525,10142,32,220,14495,16286,5986,1184,4961,
19,1246,9377,14944,14749,12001,11421,10206,32,28,15328,286,5858,1696,5089,
20,1310,9313,15392,15005,11681,12829,10846,32,92,15712,734,5602,1632,4833,
21,1374,9313,15008,14877,12321,13725,11358,32,413,160,1438,5858,1760,4897,
22,1438,9697,14816,14749,12577,13789,10910,32,285,96,990,5858,2016,5089,
23,1502,8865,15072,14429,12577,13917,9758,31,16092,14880,158,6242,2144,5089,
24,1566,8993,15264,14813,12321,13981,8734,31,16156,14304,542,7202,2656,5281,
25,1630,9057,14880,14557,11873,13661,8798,31,16220,15136,478,7138,2848,5153,
26,1694,9057,15008,14749,11937,13789,8542,31,16028,14495,15838,6050,2208,4833,
27,1758,8865,14688,15005,12513,15261,7902,31,16092,13023,16286,6370,2272,4833,
28,1822,9249,14368,15197,12897,15837,8222,31,16284,13152,606,7522,2784,4961,
29,1886,9505,14688,15069,12513,13405,8286,31,15900,13087,16030,6626,1632,4897,
30,1950,9569,15072,14813,12321,13277,7838,31,15260,12383,15582,5858,800,4769,
31,2014,9825,15008,14813,12257,15389,7518,31,15452,13343,16222,6562,1440,4641,
32,2078,9761,15008,15133,11873,15325,7134,31,15964,14943,16350,7394,2144,4769,
33,2142,9825,15008,15069,11489,14493,7070,31,16092,14560,350,7394,1824,5025,
34,2206,9249,14624,14365,11041,14045,7070,31,15260,13408,670,6434,800,4833,
35,2270,9185,14816,14749,10273,12637,5598,31,14492,11935,15838,4641,15776,4577,
36,2334,8993,14944,15389,9889,12765,4446,31,14300,10463,15006,4385,15584,4577,
37,2398,9377,14688,15133,9761,14045,5022,31,14748,10975,15070,5537,16352,4513,
38,2462,9057,14688,14685,9313,12765,5278,31,14492,12447,14942,5346,480,4385,
39,2526,8993,15200,15197,8993,11357,4638,31,14236,12191,15134,4770,1056,4513,
40,2590,8865,15136,15069,9057,11933,3870,31,14428,11423,15582,5410,1696,4449,
41,2654,9313,14944,14685,8289,12125,3294,31,14620,11039,14942,5282,1056,4513,
42,2718,9185,14816,14685,8545,13341,4638,31,14684,10783,14750,4322,224,4385,
43,2782,9121,14752,15325,8801,13789,6366,31,14876,10911,14814,2081,15584,3937,
44,2846,9121,14688,15005,6689,11805,6110,31,14556,10527,13854,33,14496,3873,
45,2910,9121,14752,14749,6497,12381,5214,31,14300,9759,13726,1377,15648,4321,
46,2974,9185,14944,15069,8417,14493,4958,31,14620,9503,15070,4898,1632,4321,
47,3038,9249,14816,15325,7457,12765,3870,31,14236,9119,15006,5474,1440,3617,
48,3102,9313,14752,15261,6177,11037,2462,31,13916,8159,13534,3681,16352,3873,
49,3166,9185,14944,14941,7905,12829,2270,31,14236,8159,13790,3938,608,4577,
50,3230,9313,14880,15069,7905,11677,2142,31,14300,8479,14750,5026,1632,4449,
51,3294,8993,14816,14877,6305,9373,2270,31,13980,8799,14110,4386,1248,4129,
52,3358,9121,15072,14941,6817,11933,2974,31,14108,9375,13726,3362,480,4513,
53,3422,8801,14688,14813,7073,14237,2910,31,14236,9439,14686,3426,160,4385,
54,3486,9185,14432,15261,5921,11485,1630,31,13852,9055,14814,3298,160,3745,
55,3550,8929,14752,15325,6497,10333,1502,31,13724,9311,14558,3554,736,4129,
